alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.95,11,cosine,scott,80,0.5840058694057226,398,495,235,332,0.484739192554267,0.4547945205479452,0.3219178082191781,573.67351
0.95,11,cosine,scott,100,0.584319526627219,395,503,227,335,0.48356985334446534,0.4589041095890411,0.31095890410958904,573.50575
0.95,11,cosine,silverman,50,0.5812455261274159,406,469,261,324,0.4125377755872158,0.4438356164383562,0.35753424657534244,582.511496
0.95,11,cosine,silverman,80,0.6027759418374091,456,403,327,274,0.5411980548979395,0.37534246575342467,0.44794520547945205,586.54114
0.95,11,cosine,silverman,100,0.5775862068965517,402,470,260,328,0.5226140532669261,0.44931506849315067,0.3561643835616438,601.06977
0.95,11,epanechnikov,variance,50,0.6178217821782178,468,413,317,262,0.4255808567056041,0.3589041095890411,0.43424657534246575,564.790015
0.95,11,epanechnikov,variance,80,0.54292343387471,351,518,212,379,0.5104405724278592,0.5191780821917809,0.29041095890410956,589.823681
0.95,11,epanechnikov,variance,100,0.5385779122541604,356,494,236,374,0.49642377780085334,0.5123287671232877,0.3232876712328767,603.796621
0.95,11,epanechnikov,scott,50,0.5517774343122102,357,523,207,373,0.44341200850390533,0.510958904109589,0.28356164383561644,541.209018
0.95,11,epanechnikov,scott,80,0.5796038151137197,395,492,238,335,0.49441167411465836,0.4589041095890411,0.32602739726027397,559.531297
0.95,11,epanechnikov,scott,100,0.5838235294117647,397,497,233,333,0.4851511573094474,0.45616438356164385,0.31917808219178084,560.49623
0.95,11,epanechnikov,silverman,50,0.5773342836778332,405,462,268,325,0.41231107765479036,0.4452054794520548,0.36712328767123287,593.03822
0.95,11,epanechnikov,silverman,80,0.6013513513513513,445,425,305,285,0.5064520194081443,0.3904109589041096,0.4178082191780822,585.907014
0.95,11,epanechnikov,silverman,100,0.5750708215297451,406,454,276,324,0.5420875099182337,0.4438356164383562,0.3780821917808219,603.775222
0.99,11,gaussian,variance,50,0.5994318181818182,422,474,256,308,0.51166393092561,0.42191780821917807,0.3506849315068493,560.761384
0.99,11,gaussian,variance,80,0.5889046941678521,414,468,262,316,0.5119979126036852,0.4328767123287671,0.3589041095890411,552.572667
0.99,11,gaussian,variance,100,0.5757121439280359,384,510,220,346,0.5081688847087724,0.473972602739726,0.3013698630136986,572.307346
0.99,11,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,714.706322
0.99,11,gaussian,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,667.836268
0.99,11,gaussian,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,660.808826
0.99,11,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,678.071831
0.99,11,gaussian,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,668.815704
0.99,11,gaussian,silverman,100,0.6008583690987125,420,482,248,310,0.45771478538412025,0.4246575342465753,0.33972602739726027,545.853985
0.99,11,cosine,variance,50,0.5986301369863014,437,437,293,293,0.43264667067908463,0.40136986301369865,0.40136986301369865,580.685037
0.99,11,cosine,variance,80,0.5674690007293947,389,478,252,341,0.49816419732585177,0.4671232876712329,0.3452054794520548,628.121531
0.99,11,cosine,variance,100,0.5441967717140661,354,513,217,376,0.5249389066762635,0.5150684931506849,0.29726027397260274,631.262839
0.99,11,cosine,scott,50,0.5826771653543307,407,470,260,323,0.4408983388282333,0.44246575342465755,0.3561643835616438,582.711459
0.99,11,cosine,scott,80,0.5425038639876353,351,517,213,379,0.4635839205518654,0.5191780821917809,0.29178082191780824,596.081679
0.99,11,cosine,scott,100,0.5573294629898403,384,466,264,346,0.4674245989765376,0.473972602739726,0.36164383561643837,622.682196
0.99,11,cosine,silverman,50,0.5722627737226277,392,482,248,338,0.41990249442049155,0.46301369863013697,0.33972602739726027,602.38917
0.99,11,cosine,silverman,80,0.5888812628689087,429,432,298,301,0.43178316969151137,0.4123287671232877,0.40821917808219177,605.821836
0.99,11,cosine,silverman,100,0.5790583274771609,412,449,281,318,0.540654906381269,0.43561643835616437,0.38493150684931504,609.553378
0.99,11,epanechnikov,variance,50,0.6275773195876289,487,395,335,243,0.43644749362608853,0.33287671232876714,0.4589041095890411,580.91875
0.99,11,epanechnikov,variance,80,0.549079754601227,358,514,216,372,0.48716344885219254,0.5095890410958904,0.2958904109589041,602.896041
0.99,11,epanechnikov,variance,100,0.5442278860569715,363,489,241,367,0.49628325852954785,0.5027397260273972,0.33013698630136984,613.04657
0.99,11,epanechnikov,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,669.871855
0.99,11,epanechnikov,scott,80,0.5309318715740016,339,522,208,391,0.4600154791935927,0.5356164383561643,0.28493150684931506,577.03331
0.99,11,epanechnikov,scott,100,0.5859697386519945,426,432,298,304,0.46086036121041685,0.41643835616438357,0.40821917808219177,607.123944
0.99,11,epanechnikov,silverman,50,0.5744985673352435,401,465,265,329,0.4177279039783836,0.4506849315068493,0.363013698630137,595.594991
0.99,11,epanechnikov,silverman,80,0.5943012211668928,438,424,306,292,0.43271102981935833,0.4,0.4191780821917808,591.061483
0.99,11,epanechnikov,silverman,100,0.5798319327731093,414,446,284,316,0.5424608965996118,0.4328767123287671,0.38904109589041097,578.79869
0.9,12,gaussian,variance,50,0.5826086956521739,402,482,248,328,0.49424088522653953,0.44931506849315067,0.33972602739726027,553.158613
0.9,12,gaussian,variance,80,0.5881513204853676,412,471,259,318,0.4940141677049925,0.43561643835616437,0.3547945205479452,561.957636
0.9,12,gaussian,variance,100,0.5672727272727273,390,475,255,340,0.4876085637259104,0.4657534246575342,0.3493150684931507,558.212605
0.9,12,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,667.661563
0.9,12,gaussian,scott,80,0.5768390386016023,396,483,247,334,0.4284599908069986,0.4575342465753425,0.33835616438356164,546.548034
0.9,12,gaussian,scott,100,0.5578231292517006,369,506,224,361,0.47027289965665353,0.4945205479452055,0.30684931506849317,540.577262
0.9,12,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,657.729118
0.9,12,gaussian,silverman,80,0.5731254639940608,386,499,231,344,0.43226457281545555,0.4712328767123288,0.31643835616438354,544.445533
0.9,12,gaussian,silverman,100,0.6079779917469051,442,448,282,288,0.4734735076091642,0.39452054794520547,0.3863013698630137,535.0695
0.9,12,cosine,variance,50,0.5488721804511278,365,495,235,365,0.47952331268638304,0.5,0.3219178082191781,579.896041
0.9,12,cosine,variance,80,0.5962566844919787,446,410,320,284,0.4922131191671066,0.38904109589041097,0.4383561643835616,586.821959
0.9,12,cosine,variance,100,0.5871313672922251,438,406,324,292,0.4613889954099963,0.4,0.4438356164383562,609.00754
0.9,12,cosine,scott,50,0.6060191518467852,443,441,289,287,0.5088209153411859,0.39315068493150684,0.3958904109589041,550.429518
0.9,12,cosine,scott,80,0.596785464709993,427,456,274,303,0.466994879496117,0.41506849315068495,0.37534246575342467,569.206223
0.9,12,cosine,scott,100,0.6098052384150436,454,425,305,276,0.46559265930765353,0.3780821917808219,0.4178082191780822,579.614959
0.9,12,cosine,silverman,50,0.612624584717608,461,416,314,269,0.4720640536622288,0.3684931506849315,0.4301369863013699,559.355273
0.9,12,cosine,silverman,80,0.6004084411164057,441,432,298,289,0.49133739722318637,0.3958904109589041,0.40821917808219177,581.23091
