alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.9,10,epanechnikov,variance,50,0.944,59,84,7,0,0.9604519774011298,0.0,0.07692307692307693,62.752208
0.9,10,epanechnikov,variance,80,0.9915966386554622,59,90,1,0,0.9937853107344632,0.0,0.01098901098901099,62.771762
0.9,10,epanechnikov,variance,100,0.7578947368421053,36,91,0,23,0.8715331278890601,0.3898305084745763,0.0,64.726796
0.9,10,epanechnikov,scott,50,0.9672131147540983,59,87,4,0,0.9774011299435028,0.0,0.04395604395604396,62.14517
0.9,10,epanechnikov,scott,80,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,63.626745
0.9,10,epanechnikov,scott,100,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,64.663138
0.9,10,epanechnikov,silverman,50,0.7835051546391752,38,91,0,21,0.8882538431217974,0.3559322033898305,0.0,63.267282
0.9,10,epanechnikov,silverman,80,0.7835051546391752,38,91,0,21,0.9001653575857792,0.3559322033898305,0.0,64.465848
0.9,10,epanechnikov,silverman,100,0.8489208633093526,59,70,21,0,0.8976694915254237,0.0,0.23076923076923078,67.391952
0.95,10,gaussian,variance,50,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,65.547113
0.95,10,gaussian,variance,80,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,64.406968
0.95,10,gaussian,variance,100,0.7578947368421053,36,91,0,23,0.7635028248587571,0.3898305084745763,0.0,64.940127
0.95,10,gaussian,scott,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,66.011453
0.95,10,gaussian,scott,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,67.156168
0.95,10,gaussian,scott,100,0.7959183673469388,39,91,0,20,0.7943502824858757,0.3389830508474576,0.0,63.716032
0.95,10,gaussian,silverman,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,66.024407
0.95,10,gaussian,silverman,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,68.103062
0.95,10,gaussian,silverman,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,67.64813
0.95,10,cosine,variance,50,0.9672131147540983,59,87,4,0,0.9763249932741458,0.0,0.04395604395604396,63.405221
0.95,10,cosine,variance,80,0.7578947368421053,36,91,0,23,0.8715331278890601,0.3898305084745763,0.0,65.049712
0.95,10,cosine,variance,100,0.7578947368421053,36,91,0,23,0.87761135199054,0.3898305084745763,0.0,66.021312
0.95,10,cosine,scott,50,0.9915966386554622,59,90,1,0,0.9940677966101694,0.0,0.01098901098901099,62.938876
0.95,10,cosine,scott,80,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,65.52364
0.95,10,cosine,scott,100,0.7835051546391752,38,91,0,21,0.8882538431217973,0.3559322033898305,0.0,71.957644
0.95,10,cosine,silverman,50,0.7835051546391752,38,91,0,21,0.8940677966101694,0.3559322033898305,0.0,67.926492
0.95,10,cosine,silverman,80,0.8489208633093526,59,70,21,0,0.7375,0.0,0.23076923076923078,69.522401
0.95,10,cosine,silverman,100,0.8613138686131386,59,72,19,0,0.9050412863972186,0.0,0.2087912087912088,68.364732
0.95,10,epanechnikov,variance,50,0.944,59,84,7,0,0.9604519774011298,0.0,0.07692307692307693,62.184364
0.95,10,epanechnikov,variance,80,0.9915966386554622,59,90,1,0,0.9937853107344632,0.0,0.01098901098901099,64.120771
0.95,10,epanechnikov,variance,100,0.7578947368421053,36,91,0,23,0.8715331278890601,0.3898305084745763,0.0,65.170578
0.95,10,epanechnikov,scott,50,0.9672131147540983,59,87,4,0,0.9774011299435028,0.0,0.04395604395604396,62.05496
0.95,10,epanechnikov,scott,80,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,63.583144
0.95,10,epanechnikov,scott,100,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,63.631063
0.95,10,epanechnikov,silverman,50,0.7835051546391752,38,91,0,21,0.8882538431217974,0.3559322033898305,0.0,63.32494
