alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.95,10,epanechnikov,scott,100,0.4819277108433735,300,515,215,430,0.5081257670708844,0.589041095890411,0.2945205479452055,659.502368
0.95,10,epanechnikov,silverman,50,0.5045871559633027,330,482,248,400,0.49084148705596814,0.547945205479452,0.33972602739726027,698.670671
0.95,10,epanechnikov,silverman,80,0.564993564993565,439,345,385,291,0.432135805457079,0.39863013698630134,0.5273972602739726,666.842768
0.95,10,epanechnikov,silverman,100,0.4620408163265306,283,518,212,447,0.4698591275519116,0.6123287671232877,0.29041095890410956,663.542501
0.99,10,gaussian,variance,50,0.5806045340050378,461,333,397,269,0.5274262839962758,0.3684931506849315,0.5438356164383562,642.269917
0.99,10,gaussian,variance,80,0.5137751303052867,345,462,268,385,0.37721842345602113,0.5273972602739726,0.36712328767123287,643.579005
0.99,10,gaussian,variance,100,0.49702380952380953,334,450,280,396,0.47415622546854097,0.5424657534246575,0.3835616438356164,655.873481
0.99,10,gaussian,scott,50,0.5375854214123007,354,497,233,376,0.44348194739658797,0.5150684931506849,0.31917808219178084,640.993842
0.99,10,gaussian,scott,80,0.5814917127071824,421,433,297,309,0.4526392672499888,0.4232876712328767,0.40684931506849314,624.889131
0.99,10,gaussian,scott,100,0.5340314136125655,357,480,250,373,0.49625736214904814,0.510958904109589,0.3424657534246575,632.427121
0.99,10,gaussian,silverman,50,0.5582067968185105,386,463,267,344,0.3835867021463362,0.4712328767123288,0.36575342465753424,621.100286
0.99,10,gaussian,silverman,80,0.5441067457375834,367,478,252,363,0.4911000045938508,0.49726027397260275,0.3452054794520548,630.963377
0.99,10,gaussian,silverman,100,0.5193199381761978,336,502,228,394,0.5122775015565093,0.5397260273972603,0.31232876712328766,642.988792
0.99,10,cosine,variance,50,0.5253521126760563,373,413,317,357,0.49126123965800583,0.48904109589041095,0.43424657534246575,657.019889
0.99,10,cosine,variance,80,0.5028571428571429,352,412,318,378,0.4604392236957748,0.5178082191780822,0.43561643835616437,676.874271
0.99,10,cosine,variance,100,0.5118881118881119,366,396,334,364,0.4090455039772695,0.4986301369863014,0.4575342465753425,677.155419
0.99,10,cosine,scott,50,0.564736499674691,434,357,373,296,0.47904089755197116,0.4054794520547945,0.510958904109589,667.863729
0.99,10,cosine,scott,80,0.49334377447141736,315,498,232,415,0.47497197489997256,0.5684931506849316,0.3178082191780822,667.957988
0.99,10,cosine,scott,100,0.543728813559322,401,386,344,329,0.5431417796301953,0.4506849315068493,0.4712328767123288,687.434579
0.99,10,cosine,silverman,50,0.585,468,328,402,262,0.5132104773391987,0.3589041095890411,0.5506849315068493,678.772203
0.99,10,cosine,silverman,80,0.5543766578249337,418,370,360,312,0.39735510782588523,0.4273972602739726,0.4931506849315068,673.338624
0.99,10,cosine,silverman,100,0.5155807365439093,364,412,318,366,0.596045110199052,0.5013698630136987,0.43561643835616437,707.534782
0.99,10,epanechnikov,variance,50,0.4694980694980695,304,469,261,426,0.4949462731869605,0.5835616438356165,0.35753424657534244,648.2517
0.99,10,epanechnikov,variance,80,0.46904024767801855,303,471,259,427,0.45815891572768686,0.584931506849315,0.3547945205479452,667.632044
0.99,10,epanechnikov,variance,100,0.47104851330203446,301,483,247,429,0.40237245093690327,0.5876712328767123,0.33835616438356164,669.891186
0.99,10,epanechnikov,scott,50,0.5607353906762967,427,364,366,303,0.4790016042257416,0.41506849315068495,0.5013698630136987,658.456858
0.99,10,epanechnikov,scott,80,0.5091743119266054,333,485,245,397,0.4782682071124652,0.5438356164383562,0.3356164383561644,652.035438
0.99,10,epanechnikov,scott,100,0.4819277108433735,300,515,215,430,0.5081257670708844,0.589041095890411,0.2945205479452055,665.061066
0.99,10,epanechnikov,silverman,50,0.5045871559633027,330,482,248,400,0.49084148705596814,0.547945205479452,0.33972602739726027,645.638578
0.99,10,epanechnikov,silverman,80,0.564993564993565,439,345,385,291,0.432135805457079,0.39863013698630134,0.5273972602739726,663.108785
0.99,10,epanechnikov,silverman,100,0.4620408163265306,283,518,212,447,0.4698591275519116,0.6123287671232877,0.29041095890410956,675.583549
0.9,11,gaussian,variance,50,0.5037147102526003,339,453,277,391,0.43471045300843847,0.5356164383561643,0.37945205479452054,628.109295
0.9,11,gaussian,variance,80,0.5048689138576778,337,462,268,393,0.43683416567202843,0.5383561643835616,0.36712328767123287,645.409063
0.9,11,gaussian,variance,100,0.513909224011713,351,445,285,379,0.497173387783508,0.5191780821917809,0.3904109589041096,653.712493
0.9,11,gaussian,scott,50,0.5249424405218726,342,499,231,388,0.47501959490875595,0.5315068493150685,0.31643835616438354,607.983981
0.9,11,gaussian,scott,80,0.5542521994134897,378,474,256,352,0.46038701902781265,0.4821917808219178,0.3506849315068493,601.071878
0.9,11,gaussian,scott,100,0.5370650529500757,355,493,237,375,0.4817677469658111,0.5136986301369864,0.32465753424657534,599.382482
0.9,11,gaussian,silverman,50,0.5437037037037037,367,477,253,363,0.5222927134927775,0.49726027397260275,0.34657534246575344,616.203795
0.9,11,gaussian,silverman,80,0.548646671543526,375,468,262,355,0.5241638966821835,0.4863013698630137,0.3589041095890411,608.381887
0.9,11,gaussian,silverman,100,0.5617501764290755,398,441,289,332,0.4813725200817062,0.4547945205479452,0.3958904109589041,619.134085
0.9,11,cosine,variance,50,0.5679949399114484,449,328,402,281,0.3736268373191993,0.38493150684931504,0.5506849315068493,655.022609
0.9,11,cosine,variance,80,0.5921921921921922,493,288,442,237,0.4031723710184998,0.32465753424657534,0.6054794520547945,675.31747
0.9,11,cosine,variance,100,0.5544683626875407,425,352,378,305,0.5385004174430161,0.4178082191780822,0.5178082191780822,674.087803
0.9,11,cosine,scott,50,0.5151739452257587,348,457,273,382,0.5514840346388853,0.5232876712328767,0.37397260273972605,659.84863
0.9,11,cosine,scott,80,0.5714285714285714,424,400,330,306,0.47536631429260356,0.4191780821917808,0.4520547945205479,691.378215
0.9,11,cosine,scott,100,0.5329512893982808,372,436,294,358,0.6022426587292182,0.4904109589041096,0.40273972602739727,672.197081
0.9,11,cosine,silverman,50,0.5586206896551724,405,415,315,325,0.4929571283119434,0.4452054794520548,0.4315068493150685,654.029391
0.9,11,cosine,silverman,80,0.5225618631732168,359,445,285,371,0.488919441229718,0.5082191780821917,0.3904109589041096,670.097757
0.9,11,cosine,silverman,100,0.5454545454545454,384,436,294,346,0.4658349418266497,0.473972602739726,0.40273972602739727,663.771096
0.9,11,epanechnikov,variance,50,0.5288135593220339,390,375,355,340,0.37900602752704804,0.4657534246575342,0.4863013698630137,659.748659
0.9,11,epanechnikov,variance,80,0.5690954773869347,453,321,409,277,0.5274402801099489,0.37945205479452054,0.5602739726027397,663.167829
0.9,11,epanechnikov,variance,100,0.5381471389645777,395,387,343,335,0.5550120776283886,0.4589041095890411,0.46986301369863015,651.667763
0.9,11,epanechnikov,scott,50,0.5457102672292545,388,426,304,342,0.5939037354773026,0.4684931506849315,0.41643835616438357,650.424956
0.9,11,epanechnikov,scott,80,0.5839320705421294,447,376,354,283,0.5570435519883092,0.38767123287671235,0.4849315068493151,654.614366
0.9,11,epanechnikov,scott,100,0.5263929618768328,359,455,275,371,0.5981272565083539,0.5082191780821917,0.3767123287671233,648.069876
0.9,11,epanechnikov,silverman,50,0.5407725321888412,378,440,290,352,0.4837239915786152,0.4821917808219178,0.3972602739726027,640.756859
0.9,11,epanechnikov,silverman,80,0.5437981779957953,388,421,309,342,0.49016201567636714,0.4684931506849315,0.4232876712328767,649.736628
0.9,11,epanechnikov,silverman,100,0.5471296952515946,386,435,295,344,0.4816701453343326,0.4712328767123288,0.4041095890410959,662.345517
0.95,11,gaussian,variance,50,0.5037147102526003,339,453,277,391,0.43471045300843847,0.5356164383561643,0.37945205479452054,638.650251
0.95,11,gaussian,variance,80,0.5048689138576778,337,462,268,393,0.43683416567202843,0.5383561643835616,0.36712328767123287,646.959513
0.95,11,gaussian,variance,100,0.4725274725274725,301,487,243,429,0.4877763763457985,0.5876712328767123,0.33287671232876714,663.656486
0.95,11,gaussian,scott,50,0.5342465753424658,351,497,233,379,0.42950974031517297,0.5191780821917809,0.31917808219178084,607.288446
0.95,11,gaussian,scott,80,0.5496296296296296,371,481,249,359,0.4747911299965821,0.4917808219178082,0.3410958904109589,602.619999
0.95,11,gaussian,scott,100,0.5374251497005988,359,483,247,371,0.47991596436836276,0.5082191780821917,0.33835616438356164,614.651987
0.95,11,gaussian,silverman,50,0.5437037037037037,367,477,253,363,0.5205314610465934,0.49726027397260275,0.34657534246575344,605.979714
0.95,11,gaussian,silverman,80,0.5525743292240755,381,462,268,349,0.5125853189565988,0.4780821917808219,0.36712328767123287,608.725952
0.95,11,gaussian,silverman,100,0.5617501764290755,398,441,289,332,0.4813725200817062,0.4547945205479452,0.3958904109589041,701.358905
0.95,11,cosine,variance,50,0.5679949399114484,449,328,402,281,0.3736268373191993,0.38493150684931504,0.5506849315068493,658.960881
0.95,11,cosine,variance,80,0.5921921921921922,493,288,442,237,0.4031723710184998,0.32465753424657534,0.6054794520547945,668.87724
0.95,11,cosine,variance,100,0.5539661898569571,426,348,382,304,0.5219339112454429,0.41643835616438357,0.5232876712328767,679.511459
0.95,11,cosine,scott,50,0.5151739452257587,348,457,273,382,0.5514840346388853,0.5232876712328767,0.37397260273972605,678.266924
0.95,11,cosine,scott,80,0.5836065573770491,445,380,350,285,0.47500985808774,0.3904109589041096,0.4794520547945205,670.084173
0.95,11,cosine,scott,100,0.5483425414364641,397,409,321,333,0.6050140787801512,0.45616438356164385,0.4397260273972603,671.878749
0.95,11,cosine,silverman,50,0.5586206896551724,405,415,315,325,0.4929571283119434,0.4452054794520548,0.4315068493150685,668.651247
0.95,11,cosine,silverman,80,0.5225618631732168,359,445,285,371,0.488919441229718,0.5082191780821917,0.3904109589041096,668.100836
0.95,11,cosine,silverman,100,0.5464788732394367,388,428,302,342,0.4659225670598562,0.4684931506849315,0.4136986301369863,671.180209
0.95,11,epanechnikov,variance,50,0.5288135593220339,390,375,355,340,0.37900602752704804,0.4657534246575342,0.4863013698630137,676.256729
0.95,11,epanechnikov,variance,80,0.5690954773869347,453,321,409,277,0.5274402801099489,0.37945205479452054,0.5602739726027397,659.10256
0.95,11,epanechnikov,variance,100,0.5381471389645777,395,387,343,335,0.5550120776283886,0.4589041095890411,0.46986301369863015,664.839874
0.95,11,epanechnikov,scott,50,0.543661971830986,386,426,304,344,0.593802883458627,0.4712328767123288,0.41643835616438357,658.039033
0.95,11,epanechnikov,scott,80,0.5839320705421294,447,376,354,283,0.5570435519883092,0.38767123287671235,0.4849315068493151,655.519351
0.95,11,epanechnikov,scott,100,0.5263929618768328,359,455,275,371,0.5981272565083539,0.5082191780821917,0.3767123287671233,658.372678
0.95,11,epanechnikov,silverman,50,0.5407725321888412,378,440,290,352,0.4837239915786152,0.4821917808219178,0.3972602739726027,642.857018
0.95,11,epanechnikov,silverman,80,0.5437981779957953,388,421,309,342,0.49016201567636714,0.4684931506849315,0.4232876712328767,664.028187
0.95,11,epanechnikov,silverman,100,0.5491573033707865,391,427,303,339,0.4826034485138566,0.4643835616438356,0.41506849315068495,664.038968
0.99,11,gaussian,variance,50,0.5326774420238932,379,416,314,351,0.45868425875268193,0.4808219178082192,0.4301369863013699,636.02751
0.99,11,gaussian,variance,80,0.5048689138576778,337,462,268,393,0.43683416567202843,0.5383561643835616,0.36712328767123287,663.355937
0.99,11,gaussian,variance,100,0.4725274725274725,301,487,243,429,0.4877763763457985,0.5876712328767123,0.33287671232876714,653.674863
0.99,11,gaussian,scott,50,0.5484109386548411,371,478,252,359,0.43549995873432945,0.4917808219178082,0.3452054794520548,615.974228
0.99,11,gaussian,scott,80,0.5262345679012346,341,505,225,389,0.4798798922708273,0.5328767123287671,0.3082191780821918,626.451433
0.99,11,gaussian,scott,100,0.5347274085138163,358,479,251,372,0.4802676288002474,0.5095890410958904,0.34383561643835614,604.646356
0.99,11,gaussian,silverman,50,0.545724907063197,367,482,248,363,0.4947537737125907,0.49726027397260275,0.33972602739726027,604.181587
0.99,11,gaussian,silverman,80,0.5148063781321185,339,482,248,391,0.4798036940296168,0.5356164383561643,0.33972602739726027,631.908079
0.99,11,gaussian,silverman,100,0.5614035087719298,400,435,295,330,0.5052293713434894,0.4520547945205479,0.4041095890410959,628.559476
0.99,11,cosine,variance,50,0.5679949399114484,449,328,402,281,0.3736268373191993,0.38493150684931504,0.5506849315068493,659.860879
0.99,11,cosine,variance,80,0.5921921921921922,493,288,442,237,0.4031723710184998,0.32465753424657534,0.6054794520547945,674.379133
0.99,11,cosine,variance,100,0.5539661898569571,426,348,382,304,0.5219339112454429,0.41643835616438357,0.5232876712328767,692.932106
0.99,11,cosine,scott,50,0.5712392312789927,431,382,348,299,0.5477759191579913,0.4095890410958904,0.4767123287671233,642.87929
0.99,11,cosine,scott,80,0.5790527018012008,434,395,335,296,0.4750868754528444,0.4054794520547945,0.4589041095890411,669.773923
0.99,11,cosine,scott,100,0.5674418604651162,427,382,348,303,0.6046571805518872,0.41506849315068495,0.4767123287671233,681.300176
0.99,11,cosine,silverman,50,0.5425685425685426,376,450,280,354,0.4824378165589216,0.4849315068493151,0.3835616438356164,650.253981
0.99,11,cosine,silverman,80,0.5304964539007092,374,424,306,356,0.4953991100466334,0.4876712328767123,0.4191780821917808,671.266621
0.99,11,cosine,silverman,100,0.5554016620498615,401,417,313,329,0.5147905622691715,0.4506849315068493,0.42876712328767125,680.140883
0.99,11,epanechnikov,variance,50,0.5288135593220339,390,375,355,340,0.37900602752704804,0.4657534246575342,0.4863013698630137,641.258293
0.99,11,epanechnikov,variance,80,0.5699937225360954,454,321,409,276,0.5286927995832323,0.3780821917808219,0.5602739726027397,654.447281
0.99,11,epanechnikov,variance,100,0.5381471389645777,395,387,343,335,0.5550120776283886,0.4589041095890411,0.46986301369863015,660.942224
0.99,11,epanechnikov,scott,50,0.5418155825589707,379,440,290,351,0.5113168051142908,0.4808219178082192,0.3972602739726027,649.066469
0.99,11,epanechnikov,scott,80,0.5729585006693441,428,394,336,302,0.5562271715326311,0.4136986301369863,0.4602739726027397,649.544372
0.99,11,epanechnikov,scott,100,0.5387931034482759,375,443,287,355,0.6007336772216841,0.4863013698630137,0.39315068493150684,657.797422
0.99,11,epanechnikov,silverman,50,0.5275532696546656,359,458,272,371,0.47291254958450574,0.5082191780821917,0.3726027397260274,651.02641
0.99,11,epanechnikov,silverman,80,0.5509227614490773,403,400,330,327,0.49680627500653796,0.44794520547945205,0.4520547945205479,656.840918
0.99,11,epanechnikov,silverman,100,0.5573997233748271,403,417,313,327,0.5179597182510668,0.44794520547945205,0.42876712328767125,658.173216
0.9,12,gaussian,variance,50,0.566579634464752,434,362,368,296,0.4793708604760277,0.4054794520547945,0.5041095890410959,638.958022
0.9,12,gaussian,variance,80,0.5687022900763359,447,335,395,283,0.44541906308434676,0.38767123287671235,0.541095890410959,645.586155
0.9,12,gaussian,variance,100,0.575187969924812,459,323,407,271,0.4029591575920578,0.37123287671232874,0.5575342465753425,652.211552
0.9,12,gaussian,scott,50,0.5461147421931736,376,459,271,354,0.40918271581479015,0.4849315068493151,0.37123287671232874,605.902369
0.9,12,gaussian,scott,80,0.516783762685402,331,510,220,399,0.4208226342126917,0.5465753424657535,0.3013698630136986,618.001824
0.9,12,gaussian,scott,100,0.5631067961165048,406,424,306,324,0.3893398623753981,0.4438356164383562,0.4191780821917808,601.445482
0.9,12,gaussian,silverman,50,0.5294545454545454,364,449,281,366,0.43726228756514274,0.5013698630136987,0.38493150684931504,593.563495
0.9,12,gaussian,silverman,80,0.540072202166065,374,449,281,356,0.5504947890214329,0.4876712328767123,0.38493150684931504,621.636786
0.9,12,gaussian,silverman,100,0.5682910089224433,414,417,313,316,0.5224341350546439,0.4328767123287671,0.42876712328767125,616.736213
0.9,12,cosine,variance,50,0.5194986072423399,373,397,333,357,0.5355956515070464,0.48904109589041095,0.45616438356164385,658.269861
0.9,12,cosine,variance,80,0.42549668874172186,257,509,221,473,0.4017462593156375,0.647945205479452,0.30273972602739724,660.528462
0.9,12,cosine,variance,100,0.4974169741697417,337,442,288,393,0.4675275924295073,0.5383561643835616,0.39452054794520547,678.763538
0.9,12,cosine,scott,50,0.5414599574769667,382,431,299,348,0.5692922735135322,0.4767123287671233,0.4095890410958904,650.928722
0.9,12,cosine,scott,80,0.5791915175612988,437,388,342,293,0.42131128125168305,0.40136986301369865,0.4684931506849315,651.572638
0.9,12,cosine,scott,100,0.5373563218390804,374,442,288,356,0.4859037025206735,0.4876712328767123,0.39452054794520547,663.32251
0.9,12,cosine,silverman,50,0.5175953079178885,353,449,281,377,0.5009750860949911,0.5164383561643836,0.38493150684931504,646.679434
0.9,12,cosine,silverman,80,0.556237218813906,408,401,329,322,0.5036101509121733,0.4410958904109589,0.4506849315068493,665.663409
0.9,12,cosine,silverman,100,0.559676331759946,415,392,338,315,0.5588943129644016,0.4315068493150685,0.46301369863013697,662.889634
0.9,12,epanechnikov,variance,50,0.503235082674335,350,419,311,380,0.5302712602292587,0.5205479452054794,0.426027397260274,646.752401
0.9,12,epanechnikov,variance,80,0.4817300521998509,323,442,288,407,0.3716450067126718,0.5575342465753425,0.39452054794520547,651.027634
0.9,12,epanechnikov,variance,100,0.28169014084507044,140,606,124,590,0.5587384388417864,0.8082191780821918,0.16986301369863013,673.46267
0.9,12,epanechnikov,scott,50,0.5641370047011417,420,391,339,310,0.551860743355669,0.4246575342465753,0.4643835616438356,643.640178
0.9,12,epanechnikov,scott,80,0.5815983881799865,433,404,326,297,0.42228768334886013,0.40684931506849314,0.4465753424657534,649.03603
0.9,12,epanechnikov,scott,100,0.5794392523364486,434,396,334,296,0.38994294321581957,0.4054794520547945,0.4575342465753425,655.021198
0.9,12,epanechnikov,silverman,50,0.5197657393850659,355,449,281,375,0.504653438563954,0.5136986301369864,0.38493150684931504,643.112099
0.9,12,epanechnikov,silverman,80,0.5841836734693877,458,350,380,272,0.44742344099046194,0.3726027397260274,0.5205479452054794,655.916806
0.9,12,epanechnikov,silverman,100,0.5500685871056241,401,403,327,329,0.5626287524247486,0.4506849315068493,0.44794520547945205,660.110395
0.95,12,gaussian,variance,50,0.5705086928525435,443,350,380,287,0.4826083108791884,0.39315068493150684,0.5205479452054794,643.105426
0.95,12,gaussian,variance,80,0.5687022900763359,447,335,395,283,0.44541906308434676,0.38767123287671235,0.541095890410959,646.572809
0.95,12,gaussian,variance,100,0.575187969924812,459,323,407,271,0.4029591575920578,0.37123287671232874,0.5575342465753425,645.941485
0.95,12,gaussian,scott,50,0.5275056518462697,350,483,247,380,0.4970419527716488,0.5205479452054794,0.33835616438356164,614.980747
0.95,12,gaussian,scott,80,0.5157813702848345,335,496,234,395,0.42545065909642116,0.541095890410959,0.32054794520547947,607.714908
0.95,12,gaussian,scott,100,0.5708418891170431,417,416,314,313,0.48427920824263704,0.42876712328767125,0.4301369863013699,609.126544
0.95,12,gaussian,silverman,50,0.5832766825288919,429,418,312,301,0.48357535461521167,0.4123287671232877,0.4273972602739726,595.478863
0.95,12,gaussian,silverman,80,0.5321637426900585,364,456,274,366,0.4221672095671758,0.5013698630136987,0.37534246575342467,605.760996
0.95,12,gaussian,silverman,100,0.5682910089224433,414,417,313,316,0.5224627628322241,0.4328767123287671,0.42876712328767125,611.486287
0.95,12,cosine,variance,50,0.5194986072423399,373,397,333,357,0.5355956515070464,0.48904109589041095,0.45616438356164385,657.741493
0.95,12,cosine,variance,80,0.42549668874172186,257,509,221,473,0.4017462593156375,0.647945205479452,0.30273972602739724,665.644916
0.95,12,cosine,variance,100,0.4974169741697417,337,442,288,393,0.4675275924295073,0.5383561643835616,0.39452054794520547,684.422179
0.95,12,cosine,scott,50,0.5414599574769667,382,431,299,348,0.5692922735135322,0.4767123287671233,0.4095890410958904,653.800706
0.95,12,cosine,scott,80,0.5919282511210763,462,361,369,268,0.42179700202502124,0.36712328767123287,0.5054794520547945,652.26106
0.95,12,cosine,scott,100,0.5373563218390804,374,442,288,356,0.4859037025206735,0.4876712328767123,0.39452054794520547,666.259715
0.95,12,cosine,silverman,50,0.5175953079178885,353,449,281,377,0.5009750860949911,0.5164383561643836,0.38493150684931504,644.660611
0.95,12,cosine,silverman,80,0.556237218813906,408,401,329,322,0.5036101509121733,0.4410958904109589,0.4506849315068493,666.150147
0.95,12,cosine,silverman,100,0.5403899721448467,388,412,318,342,0.5365318684921236,0.4684931506849315,0.43561643835616437,671.313816
0.95,12,epanechnikov,variance,50,0.503235082674335,350,419,311,380,0.5302712602292587,0.5205479452054794,0.426027397260274,646.923913
0.95,12,epanechnikov,variance,80,0.4817300521998509,323,442,288,407,0.3716450067126718,0.5575342465753425,0.39452054794520547,648.375854
0.95,12,epanechnikov,variance,100,0.28169014084507044,140,606,124,590,0.5587384388417864,0.8082191780821918,0.16986301369863013,669.808233
0.95,12,epanechnikov,scott,50,0.5641370047011417,420,391,339,310,0.551860743355669,0.4246575342465753,0.4643835616438356,641.069872
0.95,12,epanechnikov,scott,80,0.5815983881799865,433,404,326,297,0.42228768334886013,0.40684931506849314,0.4465753424657534,646.349407
