alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.99,11,cosine,variance,50,0.9041095890410958,66,90,0,14,0.9708333333333332,0.175,0.0,73.052093
0.99,11,cosine,variance,80,0.9041095890410958,66,90,0,14,0.9708333333333332,0.175,0.0,72.429205
0.99,11,cosine,variance,100,0.9041095890410958,66,90,0,14,0.9708333333333333,0.175,0.0,73.843757
0.99,11,cosine,scott,50,0.8839779005524862,80,69,21,0,0.8433891233644236,0.0,0.23333333333333334,68.637538
0.99,11,cosine,scott,80,0.8977272727272727,79,73,17,1,0.8320654016692748,0.0125,0.18888888888888888,70.472447
0.99,11,cosine,scott,100,0.8531468531468531,61,88,2,19,0.8320644248195547,0.2375,0.022222222222222223,70.507875
0.99,11,cosine,silverman,50,0.8194444444444444,59,85,5,21,0.8517870051181988,0.2625,0.05555555555555555,65.962043
0.99,11,cosine,silverman,80,0.8903225806451613,69,84,6,11,0.9289470275761494,0.1375,0.06666666666666667,66.119489
0.99,11,cosine,silverman,100,0.8611111111111112,62,88,2,18,0.888251923760659,0.225,0.022222222222222223,67.979054
0.99,11,epanechnikov,variance,50,0.9041095890410958,66,90,0,14,0.9708333333333332,0.175,0.0,70.319501
0.99,11,epanechnikov,variance,80,0.9041095890410958,66,90,0,14,0.9708333333333332,0.175,0.0,70.706546
0.99,11,epanechnikov,variance,100,0.9041095890410958,66,90,0,14,0.9708333333333333,0.175,0.0,71.401429
0.99,11,epanechnikov,scott,50,0.8839779005524862,80,69,21,0,0.8433891233644236,0.0,0.23333333333333334,67.954669
0.99,11,epanechnikov,scott,80,0.8977272727272727,79,73,17,1,0.8320654016692748,0.0125,0.18888888888888888,70.080372
0.99,11,epanechnikov,scott,100,0.8918918918918919,66,88,2,14,0.8713569724800415,0.175,0.022222222222222223,68.602143
0.99,11,epanechnikov,silverman,50,0.8780487804878049,72,78,12,8,0.8651989238510482,0.1,0.13333333333333333,68.303331
0.99,11,epanechnikov,silverman,80,0.8903225806451613,69,84,6,11,0.9289470275761494,0.1375,0.06666666666666667,65.813295
0.99,11,epanechnikov,silverman,100,0.8609271523178808,65,84,6,15,0.9169310099430568,0.1875,0.06666666666666667,65.004359
