alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.95,11,gaussian,silverman,100,0.9259259259259259,75,84,6,6,0.9035687429407235,0.07407407407407407,0.06666666666666667,64.476515
0.95,11,cosine,variance,50,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,71.670886
0.95,11,cosine,variance,80,0.875,63,90,0,18,0.9460020768431985,0.2222222222222222,0.0,76.869157
0.95,11,cosine,variance,100,0.8591549295774648,61,90,0,20,0.9453941120607787,0.24691358024691357,0.0,74.279929
0.95,11,cosine,scott,50,0.7943262411347518,56,86,4,25,0.8957635267907804,0.30864197530864196,0.044444444444444446,73.17614
0.95,11,cosine,scott,80,0.8756756756756757,81,67,23,0,0.9215490304199981,0.0,0.25555555555555554,71.549949
0.95,11,cosine,scott,100,0.8756756756756757,81,67,23,0,0.9203732514664414,0.0,0.25555555555555554,71.672157
0.95,11,cosine,silverman,50,0.7943262411347518,56,86,4,25,0.8989210661624454,0.30864197530864196,0.044444444444444446,73.342575
0.95,11,cosine,silverman,80,0.9152542372881356,81,75,15,0,0.954653575989783,0.0,0.16666666666666666,71.284839
0.95,11,cosine,silverman,100,0.9152542372881356,81,75,15,0,0.9512909793547049,0.0,0.16666666666666666,71.956424
0.95,11,epanechnikov,variance,50,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,71.574485
0.95,11,epanechnikov,variance,80,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,74.198767
0.95,11,epanechnikov,variance,100,0.8591549295774648,61,90,0,20,0.9453941120607787,0.24691358024691357,0.0,73.948806
0.95,11,epanechnikov,scott,50,0.7943262411347518,56,86,4,25,0.8957635267907804,0.30864197530864196,0.044444444444444446,71.36502
0.95,11,epanechnikov,scott,80,0.8756756756756757,81,67,23,0,0.9215490304199981,0.0,0.25555555555555554,70.858806
0.95,11,epanechnikov,scott,100,0.8756756756756757,81,67,23,0,0.9215490304199981,0.0,0.25555555555555554,72.174263
0.95,11,epanechnikov,silverman,50,0.7943262411347518,56,86,4,25,0.8989210661624454,0.30864197530864196,0.044444444444444446,74.172206
0.95,11,epanechnikov,silverman,80,0.9152542372881356,81,75,15,0,0.954653575989783,0.0,0.16666666666666666,70.672204
0.95,11,epanechnikov,silverman,100,0.9152542372881356,81,75,15,0,0.954653575989783,0.0,0.16666666666666666,71.486218
0.99,11,gaussian,variance,50,0.8350515463917526,81,58,32,0,0.7304845405877854,0.0,0.35555555555555557,75.908788
0.99,11,gaussian,variance,80,0.84375,81,60,30,0,0.7530864197530864,0.0,0.3333333333333333,77.496278
