alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.9,10,cosine,silverman,100,0.5086385625431928,368,381,349,362,0.4268078920432546,0.4958904109589041,0.4780821917808219,750.152157
0.9,10,epanechnikov,variance,50,0.45701006971340047,295,464,266,435,0.3909960311320276,0.5958904109589042,0.3643835616438356,736.498875
0.9,10,epanechnikov,variance,80,0.4099585062240664,247,502,228,483,0.4217903627210237,0.6616438356164384,0.31232876712328766,729.190177
0.9,10,epanechnikov,variance,100,0.5849282296650717,489,277,453,241,0.38244006688739535,0.33013698630136984,0.6205479452054794,730.469963
0.9,10,epanechnikov,scott,50,0.5014204545454546,353,405,325,377,0.39728405407969125,0.5164383561643836,0.4452054794520548,714.13194
0.9,10,epanechnikov,scott,80,0.5218598195697433,376,395,335,354,0.4769420144370017,0.4849315068493151,0.4589041095890411,749.513914
0.9,10,epanechnikov,scott,100,0.49390243902439024,324,472,258,406,0.5506107985294828,0.5561643835616439,0.35342465753424657,710.408887
0.9,10,epanechnikov,silverman,50,0.5113314447592068,361,409,321,369,0.4737415231757467,0.5054794520547945,0.4397260273972603,741.710116
0.9,10,epanechnikov,silverman,80,0.2865916069600819,140,623,107,590,0.44051713212716537,0.8082191780821918,0.14657534246575343,757.087504
0.9,10,epanechnikov,silverman,100,0.5072254335260116,351,427,303,379,0.44433381469277566,0.5191780821917809,0.41506849315068495,725.788028
0.95,10,gaussian,variance,50,0.5416393442622951,413,348,382,317,0.49350745354432457,0.43424657534246575,0.5232876712328767,702.766429
0.95,10,gaussian,variance,80,0.47364280094413846,301,490,240,429,0.3793308831738433,0.5876712328767123,0.3287671232876712,717.726655
0.95,10,gaussian,variance,100,0.5587846763540291,423,369,361,307,0.4428767787703855,0.42054794520547945,0.4945205479452055,717.34545
0.95,10,gaussian,scott,50,0.5611814345991561,399,437,293,331,0.405498894386947,0.4534246575342466,0.40136986301369865,687.681591
0.95,10,gaussian,scott,80,0.5401974612129761,383,425,305,347,0.4322351371305962,0.47534246575342465,0.4178082191780822,751.812906
0.95,10,gaussian,scott,100,0.5255366395262768,355,464,266,375,0.4784283960826027,0.5136986301369864,0.3643835616438356,660.848769
0.95,10,gaussian,silverman,50,0.4953271028037383,318,494,236,412,0.48461254977590207,0.5643835616438356,0.3232876712328767,659.550764
0.95,10,gaussian,silverman,80,0.5434173669467787,388,420,310,342,0.3979518489507728,0.4684931506849315,0.4246575342465753,666.402591
0.95,10,gaussian,silverman,100,0.5596707818930041,408,410,320,322,0.43922545066480717,0.4410958904109589,0.4383561643835616,677.688205
0.95,10,cosine,variance,50,0.36116152450090744,199,557,173,531,0.4103577471542205,0.7273972602739726,0.236986301369863,695.461949
0.95,10,cosine,variance,80,0.42857142857142855,261,503,227,469,0.39964130523897046,0.6424657534246575,0.31095890410958904,690.28699
0.95,10,cosine,variance,100,0.5447419986936642,417,346,384,313,0.3924259594240043,0.42876712328767125,0.5260273972602739,699.091774
0.95,10,cosine,scott,50,0.5014204545454546,353,405,325,377,0.39728405407969125,0.5164383561643836,0.4452054794520548,703.796694
0.95,10,cosine,scott,80,0.5218598195697433,376,395,335,354,0.4769420144370017,0.4849315068493151,0.4589041095890411,708.126969
0.95,10,cosine,scott,100,0.5403899721448467,388,412,318,342,0.361071451127478,0.4684931506849315,0.43561643835616437,703.493916
0.95,10,cosine,silverman,50,0.5212298682284041,356,450,280,374,0.4082123883945357,0.5123287671232877,0.3835616438356164,690.488627
0.95,10,cosine,silverman,80,0.3033932135728543,152,610,120,578,0.4677362341729773,0.7917808219178082,0.1643835616438356,710.508615
0.95,10,cosine,silverman,100,0.5086385625431928,368,381,349,362,0.4268078920432546,0.4958904109589041,0.4780821917808219,733.898307
0.95,10,epanechnikov,variance,50,0.45701006971340047,295,464,266,435,0.3909960311320276,0.5958904109589042,0.3643835616438356,672.602062
0.95,10,epanechnikov,variance,80,0.4099585062240664,247,502,228,483,0.4217903627210237,0.6616438356164384,0.31232876712328766,675.133206
0.95,10,epanechnikov,variance,100,0.5849282296650717,489,277,453,241,0.38244006688739535,0.33013698630136984,0.6205479452054794,669.057731
0.95,10,epanechnikov,scott,50,0.5014204545454546,353,405,325,377,0.39728405407969125,0.5164383561643836,0.4452054794520548,707.366526
0.95,10,epanechnikov,scott,80,0.5218598195697433,376,395,335,354,0.4769420144370017,0.4849315068493151,0.4589041095890411,698.485585
0.95,10,epanechnikov,scott,100,0.49390243902439024,324,472,258,406,0.5506107985294828,0.5561643835616439,0.35342465753424657,681.659619
0.95,10,epanechnikov,silverman,50,0.5113314447592068,361,409,321,369,0.4737415231757467,0.5054794520547945,0.4397260273972603,708.373882
0.95,10,epanechnikov,silverman,80,0.2865916069600819,140,623,107,590,0.44051713212716537,0.8082191780821918,0.14657534246575343,709.065408
0.95,10,epanechnikov,silverman,100,0.5072254335260116,351,427,303,379,0.44433381469277566,0.5191780821917809,0.41506849315068495,701.392717
0.99,10,gaussian,variance,50,0.5416393442622951,413,348,382,317,0.49350745354432457,0.43424657534246575,0.5232876712328767,677.614818
0.99,10,gaussian,variance,80,0.47364280094413846,301,490,240,429,0.3793308831738433,0.5876712328767123,0.3287671232876712,681.112185
0.99,10,gaussian,variance,100,0.5587846763540291,423,369,361,307,0.4428767787703855,0.42054794520547945,0.4945205479452055,683.219699
0.99,10,gaussian,scott,50,0.5586987270155587,395,441,289,335,0.3841755577082132,0.4589041095890411,0.3958904109589041,655.708312
0.99,10,gaussian,scott,80,0.5310899780541332,363,456,274,367,0.3891055636256664,0.5027397260273972,0.37534246575342467,656.471313
0.99,10,gaussian,scott,100,0.5306122448979592,364,452,278,366,0.39612977043273156,0.5013698630136987,0.38082191780821917,657.426663
0.99,10,gaussian,silverman,50,0.5586987270155587,395,441,289,335,0.4609159789558819,0.4589041095890411,0.3958904109589041,670.786275
0.99,10,gaussian,silverman,80,0.544179523141655,388,422,308,342,0.39916171682351503,0.4684931506849315,0.42191780821917807,673.329506
0.99,10,gaussian,silverman,100,0.5371596762325239,365,466,264,365,0.37296473299759936,0.5,0.36164383561643837,628.628743
0.99,10,cosine,variance,50,0.36116152450090744,199,557,173,531,0.4103577471542205,0.7273972602739726,0.236986301369863,684.212879
0.99,10,cosine,variance,80,0.42857142857142855,261,503,227,469,0.39964130523897046,0.6424657534246575,0.31095890410958904,688.599935
0.99,10,cosine,variance,100,0.5447419986936642,417,346,384,313,0.3924259594240043,0.42876712328767125,0.5260273972602739,689.041754
0.99,10,cosine,scott,50,0.5014204545454546,353,405,325,377,0.39728405407969125,0.5164383561643836,0.4452054794520548,706.863691
0.99,10,cosine,scott,80,0.5218598195697433,376,395,335,354,0.4769420144370017,0.4849315068493151,0.4589041095890411,718.467731
0.99,10,cosine,scott,100,0.5403899721448467,388,412,318,342,0.361071451127478,0.4684931506849315,0.43561643835616437,692.524446
0.99,10,cosine,silverman,50,0.5212298682284041,356,450,280,374,0.4082123883945357,0.5123287671232877,0.3835616438356164,688.267525
0.99,10,cosine,silverman,80,0.3033932135728543,152,610,120,578,0.4677362341729773,0.7917808219178082,0.1643835616438356,713.560602
0.99,10,cosine,silverman,100,0.5086385625431928,368,381,349,362,0.4268078920432546,0.4958904109589041,0.4780821917808219,742.559574
0.99,10,epanechnikov,variance,50,0.45701006971340047,295,464,266,435,0.3909960311320276,0.5958904109589042,0.3643835616438356,664.439244
0.99,10,epanechnikov,variance,80,0.4099585062240664,247,502,228,483,0.4217903627210237,0.6616438356164384,0.31232876712328766,675.506178
0.99,10,epanechnikov,variance,100,0.5849282296650717,489,277,453,241,0.38244006688739535,0.33013698630136984,0.6205479452054794,683.532351
0.99,10,epanechnikov,scott,50,0.5014204545454546,353,405,325,377,0.39728405407969125,0.5164383561643836,0.4452054794520548,702.056039
0.99,10,epanechnikov,scott,80,0.5218598195697433,376,395,335,354,0.4769420144370017,0.4849315068493151,0.4589041095890411,701.251302
0.99,10,epanechnikov,scott,100,0.49390243902439024,324,472,258,406,0.5506107985294828,0.5561643835616439,0.35342465753424657,683.837131
0.99,10,epanechnikov,silverman,50,0.5113314447592068,361,409,321,369,0.4737415231757467,0.5054794520547945,0.4397260273972603,698.089574
0.99,10,epanechnikov,silverman,80,0.2865916069600819,140,623,107,590,0.44051713212716537,0.8082191780821918,0.14657534246575343,705.495256
0.99,10,epanechnikov,silverman,100,0.5072254335260116,351,427,303,379,0.44433381469277566,0.5191780821917809,0.41506849315068495,697.746963
0.9,11,gaussian,variance,50,0.56,420,380,350,310,0.4063831286839719,0.4246575342465753,0.4794520547945205,658.11487
0.9,11,gaussian,variance,80,0.5533596837944664,420,362,368,310,0.4739822673358256,0.4246575342465753,0.5041095890410959,682.99333
0.9,11,gaussian,variance,100,0.5156695156695157,362,418,312,368,0.5034307130966196,0.5041095890410959,0.4273972602739726,693.461089
0.9,11,gaussian,scott,50,0.5288389513108614,353,478,252,377,0.405855837079692,0.5164383561643836,0.3452054794520548,659.124634
0.9,11,gaussian,scott,80,0.5761543762922122,418,427,303,312,0.3996298923013261,0.4273972602739726,0.41506849315068495,617.005413
0.9,11,gaussian,scott,100,0.4932378679395386,310,513,217,420,0.47900844359915706,0.5753424657534246,0.29726027397260274,621.635771
0.9,11,gaussian,silverman,50,0.48826291079812206,312,494,236,418,0.39534692647653147,0.5726027397260274,0.3232876712328767,703.17214
0.9,11,gaussian,silverman,80,0.5056775170325511,334,473,257,396,0.3977835318704269,0.5424657534246575,0.35205479452054794,725.001483
0.9,11,gaussian,silverman,100,0.5104477611940299,342,462,268,388,0.394394022032892,0.5315068493150685,0.36712328767123287,719.623825
0.9,11,cosine,variance,50,0.5158116654954322,367,404,326,363,0.45622284330698265,0.49726027397260275,0.4465753424657534,681.204387
0.9,11,cosine,variance,80,0.46213895394223264,296,475,255,434,0.46719505580107223,0.5945205479452055,0.3493150684931507,680.932146
0.9,11,cosine,variance,100,0.5239398084815321,383,381,349,347,0.47898038529653514,0.47534246575342465,0.4780821917808219,694.716098
0.9,11,cosine,scott,50,0.5785123966942148,455,342,388,275,0.41631113576043344,0.3767123287671233,0.5315068493150685,690.214451
0.9,11,cosine,scott,80,0.5940353012781497,488,305,425,242,0.40993259899470597,0.3315068493150685,0.5821917808219178,744.867494
0.9,11,cosine,scott,100,0.5518617021276596,415,371,359,315,0.4206560046151551,0.4315068493150685,0.4917808219178082,704.724175
0.9,11,cosine,silverman,50,0.5289706884798909,388,381,349,342,0.39462161073990487,0.4684931506849315,0.4780821917808219,696.63186
0.9,11,cosine,silverman,80,0.544127405441274,410,363,367,320,0.3952086554905576,0.4383561643835616,0.5027397260273972,725.808212
0.9,11,cosine,silverman,100,0.5490981963927856,411,374,356,319,0.44908019625301077,0.436986301369863,0.4876712328767123,710.400726
0.9,11,epanechnikov,variance,50,0.48301329394387,327,433,297,403,0.37172020587618976,0.552054794520548,0.40684931506849314,661.994299
0.9,11,epanechnikov,variance,80,0.5202470830473576,379,382,348,351,0.4491116341204222,0.4808219178082192,0.4767123287671233,684.038266
0.9,11,epanechnikov,variance,100,0.5146443514644351,369,395,335,361,0.4894069505680191,0.4945205479452055,0.4589041095890411,678.66249
0.9,11,epanechnikov,scott,50,0.5820238843494657,463,332,398,267,0.4166463557154303,0.36575342465753424,0.5452054794520548,668.780808
0.9,11,epanechnikov,scott,80,0.5940353012781497,488,305,425,242,0.40993259899470597,0.3315068493150685,0.5821917808219178,693.521023
0.9,11,epanechnikov,scott,100,0.5526838966202783,417,368,362,313,0.4206560046151552,0.42876712328767125,0.4958904109589041,693.333242
0.9,11,epanechnikov,silverman,50,0.5289706884798909,388,381,349,342,0.39462161073990487,0.4684931506849315,0.4780821917808219,687.546475
0.9,11,epanechnikov,silverman,80,0.5450928381962865,411,363,367,319,0.3952086554905576,0.436986301369863,0.5027397260273972,711.746572
0.9,11,epanechnikov,silverman,100,0.5490981963927856,411,374,356,319,0.44908019625301077,0.436986301369863,0.4876712328767123,696.573435
0.95,11,gaussian,variance,50,0.56,420,380,350,310,0.4063831286839719,0.4246575342465753,0.4794520547945205,658.997267
0.95,11,gaussian,variance,80,0.5533596837944664,420,362,368,310,0.4739822673358256,0.4246575342465753,0.5041095890410959,672.463086
0.95,11,gaussian,variance,100,0.4766997708174179,312,463,267,418,0.5108666823737544,0.5726027397260274,0.36575342465753424,694.85405
0.95,11,gaussian,scott,50,0.5520169851380042,390,437,293,340,0.44472483286841086,0.4657534246575342,0.40136986301369865,634.158203
0.95,11,gaussian,scott,80,0.5410909090909091,372,457,273,358,0.3919747550752026,0.4904109589041096,0.37397260273972605,637.287548
0.95,11,gaussian,scott,100,0.4932378679395386,310,513,217,420,0.47909557951965553,0.5753424657534246,0.29726027397260274,633.756408
0.95,11,gaussian,silverman,50,0.48826291079812206,312,494,236,418,0.39534692647653147,0.5726027397260274,0.3232876712328767,670.899718
0.95,11,gaussian,silverman,80,0.5130111524163569,345,460,270,385,0.4098246522650951,0.5273972602739726,0.3698630136986301,675.091483
0.95,11,gaussian,silverman,100,0.5104477611940299,342,462,268,388,0.394394022032892,0.5315068493150685,0.36712328767123287,681.322512
0.95,11,cosine,variance,50,0.559638942617666,434,343,387,296,0.4330046997820099,0.4054794520547945,0.5301369863013699,682.695205
0.95,11,cosine,variance,80,0.46213895394223264,296,475,255,434,0.46719505580107223,0.5945205479452055,0.3493150684931507,683.346545
0.95,11,cosine,variance,100,0.5239398084815321,383,381,349,347,0.47898038529653514,0.47534246575342465,0.4780821917808219,687.843734
0.95,11,cosine,scott,50,0.58625,469,329,401,261,0.41631113576043344,0.35753424657534244,0.5493150684931507,684.278171
0.95,11,cosine,scott,80,0.5940353012781497,488,305,425,242,0.40993259899470597,0.3315068493150685,0.5821917808219178,734.451574
0.95,11,cosine,scott,100,0.5526838966202783,417,368,362,313,0.4206560046151552,0.42876712328767125,0.4958904109589041,750.980914
0.95,11,cosine,silverman,50,0.5289706884798909,388,381,349,342,0.39462161073990487,0.4684931506849315,0.4780821917808219,733.106628
0.95,11,cosine,silverman,80,0.544127405441274,410,363,367,320,0.3952086554905576,0.4383561643835616,0.5027397260273972,730.410295
0.95,11,cosine,silverman,100,0.5490981963927856,411,374,356,319,0.44908019625301077,0.436986301369863,0.4876712328767123,727.771559
0.95,11,epanechnikov,variance,50,0.48301329394387,327,433,297,403,0.37172020587618976,0.552054794520548,0.40684931506849314,694.948833
0.95,11,epanechnikov,variance,80,0.5202470830473576,379,382,348,351,0.4491116341204222,0.4808219178082192,0.4767123287671233,697.842117
0.95,11,epanechnikov,variance,100,0.5146443514644351,369,395,335,361,0.4894069505680191,0.4945205479452055,0.4589041095890411,697.227494
0.95,11,epanechnikov,scott,50,0.5843260188087774,466,331,399,264,0.4166463557154303,0.36164383561643837,0.5465753424657535,705.193815
0.95,11,epanechnikov,scott,80,0.5940353012781497,488,305,425,242,0.40993259899470597,0.3315068493150685,0.5821917808219178,700.16988
0.95,11,epanechnikov,scott,100,0.5526838966202783,417,368,362,313,0.4206560046151552,0.42876712328767125,0.4958904109589041,707.284294
0.95,11,epanechnikov,silverman,50,0.5289706884798909,388,381,349,342,0.39462161073990487,0.4684931506849315,0.4780821917808219,716.006962
0.95,11,epanechnikov,silverman,80,0.5450928381962865,411,363,367,319,0.3952086554905576,0.436986301369863,0.5027397260273972,714.221426
0.95,11,epanechnikov,silverman,100,0.5490981963927856,411,374,356,319,0.44908019625301077,0.436986301369863,0.4876712328767123,713.867211
0.99,11,gaussian,variance,50,0.56,420,380,350,310,0.4063831286839719,0.4246575342465753,0.4794520547945205,708.512154
0.99,11,gaussian,variance,80,0.5533596837944664,420,362,368,310,0.4739822673358256,0.4246575342465753,0.5041095890410959,697.559738
0.99,11,gaussian,variance,100,0.4766997708174179,312,463,267,418,0.5108666823737544,0.5726027397260274,0.36575342465753424,686.204655
0.99,11,gaussian,scott,50,0.5145038167938931,337,487,243,393,0.45755642671476127,0.5383561643835616,0.33287671232876714,642.165745
0.99,11,gaussian,scott,80,0.5252069224981188,349,480,250,381,0.3996575240161002,0.5219178082191781,0.3424657534246575,654.255275
0.99,11,gaussian,scott,100,0.4887459807073955,304,520,210,426,0.46221867942450084,0.5835616438356165,0.2876712328767123,640.041594
0.99,11,gaussian,silverman,50,0.5541838134430727,404,406,324,326,0.4639913051745125,0.4465753424657534,0.4438356164383562,695.105809
0.99,11,gaussian,silverman,80,0.5125094768764216,338,479,251,392,0.46028554484099143,0.536986301369863,0.34383561643835614,692.264633
0.99,11,gaussian,silverman,100,0.5078651685393258,339,464,266,391,0.3948975273692754,0.5356164383561643,0.3643835616438356,683.833583
0.99,11,cosine,variance,50,0.559638942617666,434,343,387,296,0.4330046997820099,0.4054794520547945,0.5301369863013699,676.106178
0.99,11,cosine,variance,80,0.46213895394223264,296,475,255,434,0.46719505580107223,0.5945205479452055,0.3493150684931507,677.360769
0.99,11,cosine,variance,100,0.5239398084815321,383,381,349,347,0.47898038529653514,0.47534246575342465,0.4780821917808219,691.361071
0.99,11,cosine,scott,50,0.5591397849462365,442,321,409,288,0.4078974786625957,0.39452054794520547,0.5602739726027397,700.096435
0.99,11,cosine,scott,80,0.5940353012781497,488,305,425,242,0.40993259899470597,0.3315068493150685,0.5821917808219178,688.86033
0.99,11,cosine,scott,100,0.5526838966202783,417,368,362,313,0.4206560046151552,0.42876712328767125,0.4958904109589041,717.942579
0.99,11,cosine,silverman,50,0.5289706884798909,388,381,349,342,0.39462161073990487,0.4684931506849315,0.4780821917808219,698.047008
0.99,11,cosine,silverman,80,0.544127405441274,410,363,367,320,0.3952086554905576,0.4383561643835616,0.5027397260273972,705.790702
0.99,11,cosine,silverman,100,0.5490981963927856,411,374,356,319,0.44908019625301077,0.436986301369863,0.4876712328767123,783.771188
0.99,11,epanechnikov,variance,50,0.48301329394387,327,433,297,403,0.37172020587618976,0.552054794520548,0.40684931506849314,715.618221
0.99,11,epanechnikov,variance,80,0.5202470830473576,379,382,348,351,0.4491116341204222,0.4808219178082192,0.4767123287671233,724.383671
0.99,11,epanechnikov,variance,100,0.5146443514644351,369,395,335,361,0.4894069505680191,0.4945205479452055,0.4589041095890411,789.774479
0.99,11,epanechnikov,scott,50,0.5591397849462365,442,321,409,288,0.4078974786625957,0.39452054794520547,0.5602739726027397,763.085187
0.99,11,epanechnikov,scott,80,0.5936739659367397,488,304,426,242,0.4094773743181841,0.3315068493150685,0.5835616438356165,714.344142
0.99,11,epanechnikov,scott,100,0.5526838966202783,417,368,362,313,0.4206560046151552,0.42876712328767125,0.4958904109589041,806.283532
0.99,11,epanechnikov,silverman,50,0.5289706884798909,388,381,349,342,0.39462161073990487,0.4684931506849315,0.4780821917808219,779.778939
0.99,11,epanechnikov,silverman,80,0.5450928381962865,411,363,367,319,0.3952086554905576,0.436986301369863,0.5027397260273972,948.33674
0.99,11,epanechnikov,silverman,100,0.5490981963927856,411,374,356,319,0.44908019625301077,0.436986301369863,0.4876712328767123,780.755846
0.9,12,gaussian,variance,50,0.43449419568822556,262,516,214,468,0.4572570358888258,0.6410958904109589,0.29315068493150687,736.70532
0.9,12,gaussian,variance,80,0.493993993993994,329,457,273,401,0.4800816040897241,0.5493150684931507,0.37397260273972605,746.070534
0.9,12,gaussian,variance,100,0.551255940257977,406,393,337,324,0.4956032730605805,0.4438356164383562,0.46164383561643835,716.164409
0.9,12,gaussian,scott,50,0.5267791636096845,359,456,274,371,0.45355344424955074,0.5082191780821917,0.37534246575342467,643.934199
0.9,12,gaussian,scott,80,0.541727672035139,370,464,266,360,0.3927915156037473,0.4931506849315068,0.3643835616438356,643.964437
0.9,12,gaussian,scott,100,0.570230607966457,408,437,293,322,0.43508096657477585,0.4410958904109589,0.40136986301369865,671.16255
0.9,12,gaussian,silverman,50,0.5646401118099231,404,433,297,326,0.372510593126264,0.4465753424657534,0.40684931506849314,646.303226
0.9,12,gaussian,silverman,80,0.5489092188599578,390,429,301,340,0.4650946032493879,0.4657534246575342,0.4123287671232877,668.013368
0.9,12,gaussian,silverman,100,0.5319767441860465,366,450,280,364,0.497392999650422,0.4986301369863014,0.3835616438356164,728.960744
0.9,12,cosine,variance,50,0.5326231691078562,400,358,372,330,0.42322625821422155,0.4520547945205479,0.5095890410958904,705.044064
0.9,12,cosine,variance,80,0.46044303797468356,291,487,243,439,0.4396391871063442,0.6013698630136987,0.33287671232876714,738.464585
0.9,12,cosine,variance,100,0.3545706371191136,192,569,161,538,0.43455269319252404,0.736986301369863,0.22054794520547946,727.611562
0.9,12,cosine,scott,50,0.4879120879120879,333,428,302,397,0.3879727491216056,0.5438356164383562,0.4136986301369863,715.833868
0.9,12,cosine,scott,80,0.5397260273972603,394,394,336,336,0.5007605578329505,0.4602739726027397,0.4602739726027397,687.1536
0.9,12,cosine,scott,100,0.47754137115839246,303,494,236,427,0.4518088870102373,0.584931506849315,0.3232876712328767,681.812158
0.9,12,cosine,silverman,50,0.5232722143864598,371,413,317,359,0.5112876273221777,0.4917808219178082,0.43424657534246575,727.372486
0.9,12,cosine,silverman,80,0.5363204344874406,395,382,348,335,0.5308704204869695,0.4589041095890411,0.4767123287671233,704.281333
0.9,12,cosine,silverman,100,0.5250696378830083,377,401,329,353,0.5288206797105128,0.48356164383561645,0.4506849315068493,826.686167
0.9,12,epanechnikov,variance,50,0.4591439688715953,295,470,260,435,0.3925738304719372,0.5958904109589042,0.3561643835616438,741.401919
0.9,12,epanechnikov,variance,80,0.5315934065934066,387,391,339,343,0.5405426771696377,0.46986301369863015,0.4643835616438356,747.8033
0.9,12,epanechnikov,variance,100,0.49850746268656715,334,454,276,396,0.4889938140542206,0.5424657534246575,0.3780821917808219,720.358886
0.9,12,epanechnikov,scott,50,0.4900953778429934,334,431,299,396,0.38722947497322524,0.5424657534246575,0.4095890410958904,832.679993
0.9,12,epanechnikov,scott,80,0.5516304347826086,406,394,336,324,0.48564956995961944,0.4438356164383562,0.4602739726027397,941.109546
0.9,12,epanechnikov,scott,100,0.4893939393939394,323,463,267,407,0.42216152251394157,0.5575342465753425,0.36575342465753424,1024.994437
0.9,12,epanechnikov,silverman,50,0.5232722143864598,371,413,317,359,0.5112876273221777,0.4917808219178082,0.43424657534246575,829.620809
0.9,12,epanechnikov,silverman,80,0.5558475689881734,423,361,369,307,0.520969184523828,0.42054794520547945,0.5054794520547945,775.093331
0.9,12,epanechnikov,silverman,100,0.5090122566690699,353,426,304,377,0.5159311733811661,0.5164383561643836,0.41643835616438357,745.032131
0.95,12,gaussian,variance,50,0.43449419568822556,262,516,214,468,0.4572570358888258,0.6410958904109589,0.29315068493150687,700.677968
0.95,12,gaussian,variance,80,0.493993993993994,329,457,273,401,0.4800816040897241,0.5493150684931507,0.37397260273972605,762.345009
0.95,12,gaussian,variance,100,0.551255940257977,406,393,337,324,0.4956032730605805,0.4438356164383562,0.46164383561643835,760.315833
0.95,12,gaussian,scott,50,0.49961568024596464,325,484,246,405,0.4510482630097933,0.5547945205479452,0.336986301369863,638.305525
0.95,12,gaussian,scott,80,0.521412471825695,347,476,254,383,0.41515285102033955,0.5246575342465754,0.34794520547945207,674.06218
0.95,12,gaussian,scott,100,0.5878467635402906,445,391,339,285,0.45898600204370743,0.3904109589041096,0.4643835616438356,892.962388
0.95,12,gaussian,silverman,50,0.5661157024793388,411,419,311,319,0.4427484353444981,0.436986301369863,0.426027397260274,787.198663
0.95,12,gaussian,silverman,80,0.5614525139664804,402,430,300,328,0.4599957683578812,0.44931506849315067,0.410958904109589,623.281386
0.95,12,gaussian,silverman,100,0.5319767441860465,366,450,280,364,0.497392999650422,0.4986301369863014,0.3835616438356164,660.771414
0.95,12,cosine,variance,50,0.5326231691078562,400,358,372,330,0.42322625821422155,0.4520547945205479,0.5095890410958904,672.996814
0.95,12,cosine,variance,80,0.46044303797468356,291,487,243,439,0.4396391871063442,0.6013698630136987,0.33287671232876714,887.15569
0.95,12,cosine,variance,100,0.3545706371191136,192,569,161,538,0.43455269319252404,0.736986301369863,0.22054794520547946,993.494478
0.95,12,cosine,scott,50,0.4879120879120879,333,428,302,397,0.3879727491216056,0.5438356164383562,0.4136986301369863,1032.085378
0.95,12,cosine,scott,80,0.5397260273972603,394,394,336,336,0.5007605578329505,0.4602739726027397,0.4602739726027397,839.846652
0.95,12,cosine,scott,100,0.47754137115839246,303,494,236,427,0.4518088870102373,0.584931506849315,0.3232876712328767,763.237053
0.95,12,cosine,silverman,50,0.5232722143864598,371,413,317,359,0.5112876273221777,0.4917808219178082,0.43424657534246575,979.286126
0.95,12,cosine,silverman,80,0.5363204344874406,395,382,348,335,0.5308704204869695,0.4589041095890411,0.4767123287671233,1071.832757
0.95,12,cosine,silverman,100,0.5250696378830083,377,401,329,353,0.5288206797105128,0.48356164383561645,0.4506849315068493,888.373817
0.95,12,epanechnikov,variance,50,0.4591439688715953,295,470,260,435,0.3925738304719372,0.5958904109589042,0.3561643835616438,675.595344
0.95,12,epanechnikov,variance,80,0.5315934065934066,387,391,339,343,0.5405426771696377,0.46986301369863015,0.4643835616438356,669.298754
0.95,12,epanechnikov,variance,100,0.49850746268656715,334,454,276,396,0.4889938140542206,0.5424657534246575,0.3780821917808219,685.160968
0.95,12,epanechnikov,scott,50,0.4900953778429934,334,431,299,396,0.38722947497322524,0.5424657534246575,0.4095890410958904,703.679284
0.95,12,epanechnikov,scott,80,0.5516304347826086,406,394,336,324,0.48564956995961944,0.4438356164383562,0.4602739726027397,763.179939
