alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.9,15,cosine,scott,100,0.5778097982708934,401,473,257,329,0.44357394973685277,0.4506849315068493,0.35205479452054794,547.462463
0.9,15,cosine,silverman,50,0.5849056603773585,403,485,245,327,0.4598133113667597,0.44794520547945205,0.3356164383561644,547.42044
0.9,15,cosine,silverman,80,0.5658181818181818,389,474,256,341,0.44650789586323114,0.4671232876712329,0.3506849315068493,587.448833
0.9,15,cosine,silverman,100,0.5596465390279823,380,482,248,350,0.4422785754888362,0.4794520547945205,0.33972602739726027,592.934163
0.9,15,epanechnikov,variance,50,0.5465201465201465,373,468,262,357,0.46890322442647686,0.48904109589041095,0.3589041095890411,579.653522
0.9,15,epanechnikov,variance,80,0.5916442048517521,439,415,315,291,0.4610364006845271,0.39863013698630134,0.4315068493150685,572.46015
0.9,15,epanechnikov,variance,100,0.5473220836390316,373,470,260,357,0.4658661564863046,0.48904109589041095,0.3561643835616438,580.792508
0.9,15,epanechnikov,scott,50,0.5900933237616655,411,478,252,319,0.47909680910143315,0.436986301369863,0.3452054794520548,564.182746
0.9,15,epanechnikov,scott,80,0.5905848787446505,414,472,258,316,0.43688226957316934,0.4328767123287671,0.35342465753424657,606.749275
0.9,15,epanechnikov,scott,100,0.5757795503988398,397,478,252,333,0.451972263536988,0.45616438356164385,0.3452054794520548,563.198682
0.9,15,epanechnikov,silverman,50,0.5862068965517241,408,476,254,322,0.47315215276278744,0.4410958904109589,0.34794520547945207,631.642912
0.9,15,epanechnikov,silverman,80,0.5722627737226277,392,482,248,338,0.44739801932685525,0.46301369863013697,0.33972602739726027,540.898628
0.9,15,epanechnikov,silverman,100,0.5595854922279793,378,487,243,352,0.44674662890610195,0.4821917808219178,0.33287671232876714,554.872598
0.95,15,gaussian,variance,50,0.5169628432956381,320,542,188,410,0.4547139035647961,0.5616438356164384,0.25753424657534246,516.924343
0.95,15,gaussian,variance,80,0.5599393019726859,369,511,219,361,0.4749151716538191,0.4945205479452055,0.3,528.770542
0.95,15,gaussian,variance,100,0.5601173020527859,382,478,252,348,0.4432220540466836,0.4767123287671233,0.3452054794520548,562.9795
0.95,15,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,763.688533
0.95,15,gaussian,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,758.245454
0.95,15,gaussian,scott,100,0.5807860262008734,399,485,245,331,0.4516402368639394,0.4534246575342466,0.3356164383561644,694.139123
0.95,15,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,905.805383
0.95,15,gaussian,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,871.458328
0.95,15,gaussian,silverman,100,0.5585185185185185,377,487,243,353,0.43688191094516077,0.48356164383561645,0.33287671232876714,704.45066
0.95,15,cosine,variance,50,0.5483870967741935,374,470,260,356,0.4748752470857598,0.4876712328767123,0.3561643835616438,708.674045
0.95,15,cosine,variance,80,0.5487627365356623,377,463,267,353,0.4654662080299459,0.48356164383561645,0.36575342465753424,653.280554
0.95,15,cosine,variance,100,0.5659340659340659,412,416,314,318,0.44516220896560565,0.43561643835616437,0.4301369863013699,612.649924
0.95,15,cosine,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,828.313625
0.95,15,cosine,scott,80,0.5839942321557318,405,478,252,325,0.4376331100338488,0.4452054794520548,0.3452054794520548,580.221398
0.95,15,cosine,scott,100,0.5880681818181818,414,466,264,316,0.4480072380074399,0.4328767123287671,0.36164383561643837,554.317657
0.95,15,cosine,silverman,50,0.5873015873015873,407,481,249,323,0.47908938522218497,0.44246575342465755,0.3410958904109589,627.561325
0.95,15,cosine,silverman,80,0.5658181818181818,389,474,256,341,0.44650789586323114,0.4671232876712329,0.3506849315068493,576.442686
0.95,15,cosine,silverman,100,0.5674690007293947,389,478,252,341,0.4498475863714447,0.4671232876712329,0.3452054794520548,616.708407
0.95,15,epanechnikov,variance,50,0.5372023809523809,361,477,253,369,0.47614598155463944,0.5054794520547945,0.34657534246575344,567.271548
0.95,15,epanechnikov,variance,80,0.5929919137466307,440,416,314,290,0.46125712941043573,0.3972602739726027,0.4301369863013699,583.08726
0.95,15,epanechnikov,variance,100,0.5473220836390316,373,470,260,357,0.4658661564863046,0.48904109589041095,0.3561643835616438,602.901649
0.95,15,epanechnikov,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,755.918176
0.95,15,epanechnikov,scott,80,0.5901639344262295,414,471,259,316,0.43697058635249514,0.4328767123287671,0.3547945205479452,645.046024
0.95,15,epanechnikov,scott,100,0.5818965517241379,405,473,257,325,0.448234915041546,0.4452054794520548,0.35205479452054794,714.77257
0.95,15,epanechnikov,silverman,50,0.5924339757316203,415,474,256,315,0.4738146498693839,0.4315068493150685,0.3506849315068493,733.544721
0.95,15,epanechnikov,silverman,80,0.5722627737226277,392,482,248,338,0.44739801932685525,0.46301369863013697,0.33972602739726027,835.184841
0.95,15,epanechnikov,silverman,100,0.5602365114560236,379,486,244,351,0.44811450395610525,0.4808219178082192,0.33424657534246577,658.821331
0.99,15,gaussian,variance,50,0.5388760585065435,350,511,219,380,0.47419633992711896,0.5205479452054794,0.3,526.286328
0.99,15,gaussian,variance,80,0.5760950259836675,388,501,229,342,0.4669803663287867,0.4684931506849315,0.3136986301369863,524.295928
0.99,15,gaussian,variance,100,0.5487528344671202,363,500,230,367,0.43490130219566775,0.5027397260273972,0.3150684931506849,526.28186
0.99,15,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,666.181645
0.99,15,gaussian,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,671.37023
0.99,15,gaussian,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,672.524088
0.99,15,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,663.728758
0.99,15,gaussian,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,679.657247
0.99,15,gaussian,silverman,100,0.0,0,730,0,730,0.4,1.0,0.0,680.762434
0.99,15,cosine,variance,50,0.5439642324888226,365,483,247,365,0.48593564210382534,0.5,0.33835616438356164,565.026767
0.99,15,cosine,variance,80,0.5433962264150943,360,495,235,370,0.4722375751497191,0.5068493150684932,0.3219178082191781,555.459432
0.99,15,cosine,variance,100,0.570264765784114,420,407,323,310,0.4509634320995217,0.4246575342465753,0.44246575342465755,580.476152
0.99,15,cosine,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,702.476592
0.99,15,cosine,scott,80,0.573540280857354,388,495,235,342,0.46552053189498227,0.4684931506849315,0.3219178082191781,560.129471
0.99,15,cosine,scott,100,0.5845272206303725,408,472,258,322,0.4497051814710696,0.4410958904109589,0.35342465753424657,571.802571
0.99,15,cosine,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,710.54774
0.99,15,cosine,silverman,80,0.5699708454810496,391,479,251,339,0.44849073406886586,0.4643835616438356,0.34383561643835614,578.822188
0.99,15,cosine,silverman,100,0.5533184190902312,371,490,240,359,0.4550628318162654,0.4917808219178082,0.3287671232876712,575.121512
0.99,15,epanechnikov,variance,50,0.5550786838340487,388,450,280,342,0.4771922192946338,0.4684931506849315,0.3835616438356164,576.685452
0.99,15,epanechnikov,variance,80,0.5615050651230101,388,466,264,342,0.4449844268285938,0.4684931506849315,0.36164383561643837,595.201715
0.99,15,epanechnikov,variance,100,0.569593147751606,399,458,272,331,0.487993172135561,0.4534246575342466,0.3726027397260274,564.394916
0.99,15,epanechnikov,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,690.592088
0.99,15,epanechnikov,scott,80,0.5868781542898341,407,480,250,323,0.46815804578176856,0.44246575342465755,0.3424657534246575,555.836568
0.99,15,epanechnikov,scott,100,0.5931131412508784,422,459,271,308,0.47092739210159973,0.42191780821917807,0.37123287671232874,662.768095
0.99,15,epanechnikov,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,675.099527
0.99,15,epanechnikov,silverman,80,0.576444769568398,394,487,243,336,0.4493363470204626,0.4602739726027397,0.33287671232876714,588.135075
0.99,15,epanechnikov,silverman,100,0.5563012677106637,373,492,238,357,0.4490277955817791,0.48904109589041095,0.32602739726027397,561.788626
0.9,16,gaussian,variance,50,0.5826210826210826,409,465,265,321,0.44816624982448566,0.4397260273972603,0.363013698630137,520.85095
0.9,16,gaussian,variance,80,0.5745140388768899,399,470,260,331,0.422858944993182,0.4534246575342466,0.3561643835616438,565.501025
0.9,16,gaussian,variance,100,0.5513673318551368,373,480,250,357,0.4314239911635575,0.48904109589041095,0.3424657534246575,570.39196
0.9,16,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,768.949391
0.9,16,gaussian,scott,80,0.6635249764373233,704,42,688,26,0.4080403518554408,0.03561643835616438,0.9424657534246575,771.269109
0.9,16,gaussian,scott,100,0.6210720887245841,504,341,389,226,0.4831660398226241,0.3095890410958904,0.5328767123287671,636.132313
0.9,16,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,711.722797
0.9,16,gaussian,silverman,80,0.6647940074906367,710,34,696,20,0.407907670129522,0.0273972602739726,0.9534246575342465,728.266964
0.9,16,gaussian,silverman,100,0.59846547314578,468,364,366,262,0.4616347459540849,0.3589041095890411,0.5013698630136987,648.188028
0.9,16,cosine,variance,50,0.6060606060606061,450,425,305,280,0.4521897156428056,0.3835616438356164,0.4178082191780822,585.625543
0.9,16,cosine,variance,80,0.6078301260783012,458,411,319,272,0.46916821817307336,0.3726027397260274,0.436986301369863,590.299264
0.9,16,cosine,variance,100,0.6108949416342413,471,389,341,259,0.481188705642424,0.3547945205479452,0.4671232876712329,607.409321
0.9,16,cosine,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,818.410045
0.9,16,cosine,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,753.681399
0.9,16,cosine,scott,100,0.5669737774627923,400,449,281,330,0.4061131262007695,0.4520547945205479,0.38493150684931504,655.555217
0.9,16,cosine,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,688.239078
0.9,16,cosine,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,696.198763
0.9,16,cosine,silverman,100,0.5822603719599427,407,469,261,323,0.43209456982859185,0.44246575342465755,0.35753424657534244,578.197602
0.9,16,epanechnikov,variance,50,0.6061016949152542,447,432,298,283,0.4490891582144328,0.38767123287671235,0.40821917808219177,532.428857
0.9,16,epanechnikov,variance,80,0.5857908847184986,437,405,325,293,0.45747999344014934,0.40136986301369865,0.4452054794520548,564.511371
0.9,16,epanechnikov,variance,100,0.5744234800838575,411,440,290,319,0.4499745215823368,0.436986301369863,0.3972602739726027,567.061442
0.9,16,epanechnikov,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,715.852545
0.9,16,epanechnikov,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,726.960332
0.9,16,epanechnikov,scott,100,0.5905405405405405,437,417,313,293,0.41278028454179444,0.40136986301369865,0.42876712328767125,556.917457
0.9,16,epanechnikov,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,662.65695
0.9,16,epanechnikov,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,665.105681
0.9,16,epanechnikov,silverman,100,0.5844428871758934,417,450,280,313,0.4252481027435457,0.42876712328767125,0.3835616438356164,534.102746
0.95,16,gaussian,variance,50,0.5870646766169154,413,466,264,317,0.44885866307978317,0.43424657534246575,0.36164383561643837,500.217606
0.95,16,gaussian,variance,80,0.5745140388768899,399,470,260,331,0.422858944993182,0.4534246575342466,0.3561643835616438,584.454564
0.95,16,gaussian,variance,100,0.5579710144927537,385,465,265,345,0.42748449021252105,0.4726027397260274,0.363013698630137,611.538602
0.95,16,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,762.849156
0.95,16,gaussian,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,762.260103
0.95,16,gaussian,scott,100,0.62477120195241,512,333,397,218,0.4828999887620828,0.29863013698630136,0.5438356164383562,680.199668
0.95,16,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,721.957857
0.95,16,gaussian,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,739.265906
0.95,16,gaussian,silverman,100,0.5994897959183674,470,362,368,260,0.488371636141845,0.3561643835616438,0.5041095890410959,647.551197
0.95,16,cosine,variance,50,0.609280430396772,453,426,304,277,0.45429273171613854,0.37945205479452054,0.41643835616438357,625.700453
0.95,16,cosine,variance,80,0.6008064516129032,447,419,311,283,0.47033948975700507,0.38767123287671235,0.426027397260274,598.102672
0.95,16,cosine,variance,100,0.6108949416342413,471,389,341,259,0.481188705642424,0.3547945205479452,0.4671232876712329,579.445441
0.95,16,cosine,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,699.76116
0.95,16,cosine,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,680.099395
0.95,16,cosine,scott,100,0.5659574468085107,399,449,281,331,0.4061756287306472,0.4534246575342466,0.38493150684931504,589.926807
0.95,16,cosine,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,672.451952
0.95,16,cosine,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,697.256734
0.95,16,cosine,silverman,100,0.5688202247191011,405,441,289,325,0.41870153218543665,0.4452054794520548,0.3958904109589041,607.737331
0.95,16,epanechnikov,variance,50,0.5983493810178817,435,441,289,295,0.4478086941136517,0.4041095890410959,0.3958904109589041,588.578237
0.95,16,epanechnikov,variance,80,0.5992115637319316,456,394,336,274,0.46455440617093674,0.37534246575342467,0.4602739726027397,632.171209
0.95,16,epanechnikov,variance,100,0.5753613214039918,418,425,305,312,0.454495168939092,0.4273972602739726,0.4178082191780822,603.576363
0.95,16,epanechnikov,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,727.720196
0.95,16,epanechnikov,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,746.999667
0.95,16,epanechnikov,scott,100,0.5895875591615957,436,417,313,294,0.41282072221989313,0.40273972602739727,0.42876712328767125,601.56297
0.95,16,epanechnikov,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,747.309848
0.95,16,epanechnikov,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,872.483553
0.95,16,epanechnikov,silverman,100,0.5639575971731449,399,444,286,331,0.4129989984839294,0.4534246575342466,0.3917808219178082,675.752811
0.99,16,gaussian,variance,50,0.6583011583011583,682,70,660,48,0.4016030549451737,0.06575342465753424,0.9041095890410958,743.112073
0.99,16,gaussian,variance,80,0.5588673621460507,375,493,237,355,0.4133233619842235,0.4863013698630137,0.32465753424657534,584.33387
0.99,16,gaussian,variance,100,0.6416584402764067,650,84,646,80,0.44992295839753466,0.1095890410958904,0.8849315068493151,704.795093
0.99,16,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,757.110658
0.99,16,gaussian,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,771.812944
0.99,16,gaussian,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,841.701668
0.99,16,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,836.371355
0.99,16,gaussian,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,699.125102
0.99,16,gaussian,silverman,100,0.6036546943919344,479,352,378,251,0.48945451474271556,0.34383561643835614,0.5178082191780822,572.212363
0.99,16,cosine,variance,50,0.6091644204851752,452,428,302,278,0.4553659350890031,0.38082191780821917,0.4136986301369863,537.74213
0.99,16,cosine,variance,80,0.5911330049261084,420,459,271,310,0.4319006929112857,0.4246575342465753,0.37123287671232874,601.229415
0.99,16,cosine,variance,100,0.6063408190224571,459,405,325,271,0.48062439732121376,0.37123287671232874,0.4452054794520548,610.963289
0.99,16,cosine,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,746.490235
0.99,16,cosine,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,743.533234
0.99,16,cosine,scott,100,0.5845272206303725,408,472,258,322,0.43288646897366984,0.4410958904109589,0.35342465753424657,725.398147
0.99,16,cosine,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,1023.351187
0.99,16,cosine,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,1068.358475
0.99,16,cosine,silverman,100,0.5613040396881644,396,445,285,334,0.42492705696767824,0.4575342465753425,0.3904109589041096,653.190328
0.99,16,epanechnikov,variance,50,0.5970974429854872,432,445,285,298,0.44831611748589484,0.40821917808219177,0.3904109589041096,558.289508
0.99,16,epanechnikov,variance,80,0.589050589050589,425,442,288,305,0.4383132891232936,0.4178082191780822,0.39452054794520547,576.637043
0.99,16,epanechnikov,variance,100,0.5759450171821305,419,424,306,311,0.46916850525674236,0.426027397260274,0.4191780821917808,605.404409
0.99,16,epanechnikov,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,736.763119
0.99,16,epanechnikov,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,744.534946
0.99,16,epanechnikov,scott,100,0.562081784386617,378,493,237,352,0.42547168254904066,0.4821917808219178,0.32465753424657534,537.101786
0.99,16,epanechnikov,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,681.697546
0.99,16,epanechnikov,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,678.195443
0.99,16,epanechnikov,silverman,100,0.5639575971731449,399,444,286,331,0.4129989984839294,0.4534246575342466,0.3917808219178082,578.934432
0.9,17,gaussian,variance,50,0.0,0,730,0,730,0.4,1.0,0.0,660.505939
0.9,17,gaussian,variance,80,0.554380664652568,367,503,227,363,0.40369992354376727,0.49726027397260275,0.31095890410958904,510.340729
0.9,17,gaussian,variance,100,0.5552147239263804,362,518,212,368,0.4137081760717559,0.5041095890410959,0.29041095890410956,534.495778
0.9,17,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,744.695189
0.9,17,gaussian,scott,80,0.6377260981912145,617,142,588,113,0.40624621406392697,0.1547945205479452,0.8054794520547945,659.20407
0.9,17,gaussian,scott,100,0.6395048994326973,620,141,589,110,0.40969096807362393,0.1506849315068493,0.8068493150684931,731.154321
0.9,17,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,757.177483
0.9,17,gaussian,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,780.88794
0.9,17,gaussian,silverman,100,0.6339425587467363,607,152,578,123,0.40522111652925424,0.1684931506849315,0.7917808219178082,697.907219
0.9,17,cosine,variance,50,0.5868945868945868,412,468,262,318,0.4381513335934871,0.43561643835616437,0.3589041095890411,617.011001
0.9,17,cosine,variance,80,0.5178849144634525,333,507,223,397,0.43149709944724834,0.5438356164383562,0.30547945205479454,803.743778
0.9,17,cosine,variance,100,0.5853658536585366,420,445,285,310,0.42713229494090293,0.4246575342465753,0.3904109589041096,790.091561
0.9,17,cosine,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,750.996359
0.9,17,cosine,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,737.985444
0.9,17,cosine,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,745.261171
0.9,17,cosine,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,743.114096
0.9,17,cosine,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,820.862123
0.9,17,cosine,silverman,100,0.0,0,730,0,730,0.4,1.0,0.0,915.702959
0.9,17,epanechnikov,variance,50,0.5789849892780558,405,466,264,325,0.468342278808753,0.4452054794520548,0.36164383561643837,614.043369
0.9,17,epanechnikov,variance,80,0.5580029368575624,380,478,252,350,0.4246766808849544,0.4794520547945205,0.3452054794520548,580.585043
0.9,17,epanechnikov,variance,100,0.5816901408450704,413,453,277,317,0.42553909697217046,0.43424657534246575,0.37945205479452054,640.837477
0.9,17,epanechnikov,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,899.919286
0.9,17,epanechnikov,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,930.601914
0.9,17,epanechnikov,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,900.217237
0.9,17,epanechnikov,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,711.828149
0.9,17,epanechnikov,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,811.66163
0.9,17,epanechnikov,silverman,100,0.0,0,730,0,730,0.4,1.0,0.0,823.840457
0.95,17,gaussian,variance,50,0.0,0,730,0,730,0.4,1.0,0.0,821.38956
0.95,17,gaussian,variance,80,0.5498127340823971,367,492,238,363,0.4007525380290316,0.49726027397260275,0.32602739726027397,576.306574
0.95,17,gaussian,variance,100,0.539906103286385,345,527,203,385,0.4200313461581997,0.5273972602739726,0.27808219178082194,542.628595
0.95,17,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,740.423142
0.95,17,gaussian,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,764.93453
0.95,17,gaussian,scott,100,0.6395048994326973,620,141,589,110,0.40969096807362393,0.1506849315068493,0.8068493150684931,743.103182
0.95,17,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,745.486378
0.95,17,gaussian,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,709.445893
0.95,17,gaussian,silverman,100,0.634575569358178,613,141,589,117,0.406629258781701,0.16027397260273973,0.8068493150684931,709.634995
0.95,17,cosine,variance,50,0.0,0,730,0,730,0.4,1.0,0.0,734.553278
0.95,17,cosine,variance,80,0.5044035228182546,315,526,204,415,0.4308536338422508,0.5684931506849316,0.27945205479452057,594.098907
0.95,17,cosine,variance,100,0.5836249125262422,417,448,282,313,0.4268795984774815,0.42876712328767125,0.3863013698630137,583.294778
0.95,17,cosine,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,801.658172
0.95,17,cosine,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,815.021789
0.95,17,cosine,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,847.782328
0.95,17,cosine,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,922.421864
0.95,17,cosine,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,747.492587
0.95,17,cosine,silverman,100,0.0,0,730,0,730,0.4,1.0,0.0,909.109199
0.95,17,epanechnikov,variance,50,0.0,0,730,0,730,0.4,1.0,0.0,723.177807
0.95,17,epanechnikov,variance,80,0.5652173913043478,390,470,260,340,0.4366423584175326,0.4657534246575342,0.3561643835616438,553.395636
0.95,17,epanechnikov,variance,100,0.5848527349228612,417,451,279,313,0.4225757617824135,0.42876712328767125,0.3821917808219178,536.702792
0.95,17,epanechnikov,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,662.719575
0.95,17,epanechnikov,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,744.349416
0.95,17,epanechnikov,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,776.121475
0.95,17,epanechnikov,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,740.769478
0.95,17,epanechnikov,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,717.845412
0.95,17,epanechnikov,silverman,100,0.0,0,730,0,730,0.4,1.0,0.0,788.133057
0.99,17,gaussian,variance,50,0.0,0,730,0,730,0.4,1.0,0.0,684.630641
0.99,17,gaussian,variance,80,0.5404580152671755,354,504,226,376,0.4010262100185207,0.5150684931506849,0.3095890410958904,562.999647
0.99,17,gaussian,variance,100,0.5152979066022544,320,538,192,410,0.4131148212594554,0.5616438356164384,0.26301369863013696,584.266136
0.99,17,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,740.164984
0.99,17,gaussian,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,690.417967
0.99,17,gaussian,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,711.618391
0.99,17,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,709.265662
0.99,17,gaussian,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,709.055348
0.99,17,gaussian,silverman,100,0.0,0,730,0,730,0.4,1.0,0.0,773.010686
0.99,17,cosine,variance,50,0.0,0,730,0,730,0.4,1.0,0.0,743.154416
0.99,17,cosine,variance,80,0.5349361382419233,356,485,245,374,0.42697092363720385,0.5123287671232877,0.3356164383561644,713.920716
0.99,17,cosine,variance,100,0.5882352941176471,425,440,290,305,0.4203046823817815,0.4178082191780822,0.3972602739726027,761.167904
0.99,17,cosine,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,774.501157
0.99,17,cosine,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,759.188906
0.99,17,cosine,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,799.651171
0.99,17,cosine,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,718.753342
0.99,17,cosine,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,704.771408
0.99,17,cosine,silverman,100,0.0,0,730,0,730,0.4,1.0,0.0,764.726505
0.99,17,epanechnikov,variance,50,0.0,0,730,0,730,0.4,1.0,0.0,709.389732
0.99,17,epanechnikov,variance,80,0.5637290604515659,387,474,256,343,0.43530383413181734,0.46986301369863015,0.3506849315068493,729.700389
0.99,17,epanechnikov,variance,100,0.5911602209944752,428,440,290,302,0.42187088571366604,0.4136986301369863,0.3972602739726027,643.02467
0.99,17,epanechnikov,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,786.944878
0.99,17,epanechnikov,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,833.000979
0.99,17,epanechnikov,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,739.376018
0.99,17,epanechnikov,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,696.102031
0.99,17,epanechnikov,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,663.637979
0.99,17,epanechnikov,silverman,100,0.0,0,730,0,730,0.4,1.0,0.0,663.266472
0.9,18,gaussian,variance,50,0.6068493150684932,443,443,287,287,0.45023915190330893,0.39315068493150684,0.39315068493150684,479.981419
0.9,18,gaussian,variance,80,0.5994550408719346,440,432,298,290,0.43909872815579815,0.3972602739726027,0.40821917808219177,492.254002
0.9,18,gaussian,variance,100,0.589050589050589,425,442,288,305,0.4345393379242476,0.4178082191780822,0.39452054794520547,497.87115
0.9,18,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,660.734195
0.9,18,gaussian,scott,80,0.653020469296056,654,111,619,76,0.41668972041385577,0.10410958904109589,0.8479452054794521,643.493485
0.9,18,gaussian,scott,100,0.6554121151936445,660,106,624,70,0.41910960152852755,0.0958904109589041,0.8547945205479452,659.518548
0.9,18,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,657.099695
0.9,18,gaussian,silverman,80,0.6222486615110053,523,302,428,207,0.4302667721096199,0.28356164383561644,0.5863013698630137,601.530707
0.9,18,gaussian,silverman,100,0.6190476190476191,520,300,430,210,0.4345078805235838,0.2876712328767123,0.589041095890411,590.385641
0.9,18,cosine,variance,50,0.5634218289085545,382,486,244,348,0.4722824225502722,0.4767123287671233,0.33424657534246577,534.30772
0.9,18,cosine,variance,80,0.5619596541786743,390,462,268,340,0.43266142757606973,0.4657534246575342,0.36712328767123287,631.64433
0.9,18,cosine,variance,100,0.5697841726618705,396,466,264,334,0.4228617590671129,0.4575342465753425,0.36164383561643837,574.416131
0.9,18,cosine,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,672.403941
0.9,18,cosine,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,677.250163
0.9,18,cosine,scott,100,0.0,0,730,0,730,0.4,1.0,0.0,695.94867
0.9,18,cosine,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,675.522096
0.9,18,cosine,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,672.16807
0.9,18,cosine,silverman,100,0.0,0,730,0,730,0.4,1.0,0.0,759.046373
0.9,18,epanechnikov,variance,50,0.5642135642135642,391,465,265,339,0.44891038672551703,0.4643835616438356,0.363013698630137,549.976295
